utt_id,speaker,condition,gender,age_bucket,gender_match,interlocutor_age_bucket
test_116_1,INDRAVARDHAN,code_switched,male,Older,different,Older
test_116_2,MAYA,code_switched,female,Older,different,Older
test_118_1,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
test_118_2,MAYA,code_switched,female,Older,different,Older
test_119_1,ROSESH,monolingual_HI,male,Younger,different,Younger
test_119_2,MONISHA,code_switched,female,Younger,different,Younger
test_122_3,MAYA,code_switched,female,Older,same,Younger
test_124_1,MONISHA,code_switched,female,Younger,different,Younger
test_124_2,SAHIL,code_switched,male,Younger,different,Younger
test_130_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
test_130_2,SHARMAN,code_switched,male,Younger,same,Older
test_130_3,INDRAVARDHAN,code_switched,male,Older,same,Younger
test_132_1,SAHIL,code_switched,male,Younger,same,Older
test_135_1,MAYA,code_switched,female,Older,same,Younger
test_137_4,SAHIL,code_switched,male,Younger,same,Younger
test_143_2,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
test_148_3,SAHIL,code_switched,male,Younger,same,Younger
test_149_1,ROSESH,code_switched,male,Younger,same,Older
test_149_2,INDRAVARDHAN,code_switched,male,Older,same,Younger
test_152_5,INDRAVARDHAN,code_switched,male,Older,same,Younger
test_153_1,MAYA,code_switched,female,Older,different,Older
test_153_2,INDRAVARDHAN,code_switched,male,Older,different,Older
test_153_3,MAYA,code_switched,female,Older,different,Older
test_155_1,MAYA,code_switched,female,Older,same,Younger
test_156_1,SAHIL,code_switched,male,Younger,different,Younger
test_156_2,MONISHA,code_switched,female,Younger,different,Younger
test_156_3,SAHIL,code_switched,male,Younger,different,Younger
test_156_4,MONISHA,code_switched,female,Younger,different,Younger
test_156_5,SAHIL,monolingual_HI,male,Younger,different,Younger
test_156_6,MONISHA,monolingual_HI,female,Younger,different,Younger
test_156_7,SAHIL,monolingual_HI,male,Younger,different,Younger
test_156_8,MONISHA,code_switched,female,Younger,different,Younger
test_156_9,SAHIL,code_switched,male,Younger,different,Younger
test_158_1,SAHIL,code_switched,male,Younger,same,Older
test_158_2,INDRAVARDHAN,code_switched,male,Older,same,Younger
test_158_3,SAHIL,code_switched,male,Younger,same,Older
test_158_4,INDRAVARDHAN,code_switched,male,Older,same,Younger
test_159_1,RADHABAI,monolingual_HI,female,Older,same,Older
test_159_2,MAYA,code_switched,female,Older,same,Older
test_162_2,INDRAVARDHAN,monolingual_HI,male,Older,same,Older
test_162_3,MAYA,monolingual_HI,female,Older,different,Older
test_162_4,INDRAVARDHAN,code_switched,male,Older,different,Older
test_162_5,MAYA,code_switched,female,Older,different,Older
test_162_6,INDRAVARDHAN,code_switched,male,Older,different,Older
test_163_2,INDRAVARDHAN,code_switched,male,Older,same,Younger
test_169_1,MONISHA,code_switched,female,Younger,same,Younger
test_169_2,MAYA,code_switched,female,Older,same,Younger
test_170_2,SAHIL,code_switched,male,Younger,same,Younger
test_171_1,INDRAVARDHAN,monolingual_HI,male,Older,same,Younger
test_173_1,MAYA,code_switched,female,Older,same,Older
test_173_2,MAYA,code_switched,female,Older,same,Older
test_173_3,SARITA,monolingual_EN,female,Older,same,Older
test_173_4,MAYA,code_switched,female,Older,same,Older
test_173_5,MAYA,code_switched,female,Older,same,Older
test_174_1,MAYA,monolingual_HI,female,Older,different,Younger
test_175_1,TANVIR,code_switched,male,Younger,different,Older
test_177_1,JAISHANKAR,monolingual_HI,male,Older,different,Older
test_181_1,INDRAVARDHAN,code_switched,male,Older,same,Younger
test_183_6,ROSESH,monolingual_EN,male,Younger,different,Older
test_185_1,MAYA,code_switched,female,Older,different,Older
test_185_2,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
test_185_3,MAYA,code_switched,female,Older,different,Older
test_185_4,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
test_185_5,MAYA,monolingual_HI,female,Older,different,Older
test_185_6,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
test_185_7,INDRAVARDHAN,monolingual_HI,male,Older,same,Older
test_185_8,INDRAVARDHAN,code_switched,male,Older,same,Older
test_185_9,MAYA,code_switched,female,Older,different,Older
test_185_10,INDRAVARDHAN,code_switched,male,Older,different,Older
test_185_11,MAYA,code_switched,female,Older,different,Older
test_185_12,INDRAVARDHAN,monolingual_HI,male,Older,different,Older
test_185_13,MAYA,code_switched,female,Older,different,Older
test_186_4,MAYA,code_switched,female,Older,same,Younger
test_194_1,INDRAVARDHAN,monolingual_HI,male,Older,same,Older
test_195_1,ROSESH,code_switched,male,Younger,different,Older
test_195_2,MAYA,code_switched,female,Older,different,Younger
test_196_1,SAHIL,code_switched,male,Younger,different,Younger
test_196_2,MONISHA,code_switched,female,Younger,different,Younger
test_197_1,MONISHA,code_switched,female,Younger,same,Older
test_197_2,MAYA,code_switched,female,Older,same,Younger
test_198_4,MAYA,code_switched,female,Older,different,Older
test_199_5,SAHIL,code_switched,male,Younger,different,Younger
test_200_2,MAYA,code_switched,female,Older,same,Younger
test_203_1,SAHIL,code_switched,male,Younger,same,Younger
test_205_1,DUSHYANT,code_switched,male,Younger,same,Older
test_205_2,DUSHYANT,code_switched,male,Younger,same,Younger
test_205_3,INDRAVARDHAN,code_switched,male,Older,same,Younger
test_207_3,RAJ GOPAL SHARMA,code_switched,male,Older,different,Older
test_209_1,SAHIL,monolingual_EN,male,Younger,different,Younger
test_209_2,SAHIL,code_switched,male,Younger,same,Younger
test_209_3,MONISHA,code_switched,female,Younger,different,Younger
test_209_4,SAHIL,code_switched,male,Younger,different,Younger
test_210_1,VITTHAL,code_switched,male,Older,same,Older
test_212_1,MAYA,code_switched,female,Older,different,Older
test_215_2,INDRAVARDHAN,monolingual_HI,male,Older,same,Older
test_215_3,SAHIL,code_switched,male,Younger,same,Older
test_215_4,INDRAVARDHAN,code_switched,male,Older,same,Younger
test_216_1,MAYA,code_switched,female,Older,different,Younger
test_216_2,SAHIL,code_switched,male,Younger,different,Older
test_216_3,MAYA,monolingual_HI,female,Older,different,Younger
test_218_1,ROSESH,code_switched,male,Younger,same,Younger
test_218_2,SAHIL,code_switched,male,Younger,same,Younger
test_219_3,INDRAVARDHAN,monolingual_EN,male,Older,same,Younger
test_219_4,SHARMAN,monolingual_EN,male,Younger,same,Older
test_219_5,INDRAVARDHAN,code_switched,male,Older,same,Younger
test_222_2,MAYA,code_switched,female,Older,same,Older
test_222_3,ROSESH,code_switched,male,Younger,different,Older
test_222_4,MAYA,code_switched,female,Older,different,Younger
test_224_1,INDRAVARDHAN,monolingual_HI,male,Older,different,Younger
