,Conversation,name,Speaker,Transcript,English Translation,LID_tags,Language from LID tool,Type of code-switching,Length of turn,Direction of code-switches,Number of code-switches,Start of code-switches,Length of code-switched segments,Minimum pitch,Maximum pitch,Mean pitch,Std Dev Pitch,Minimum intensity,Maximum intensity,Mean intensity,Std Dev Intensity,Jitter,Shimmer,HNR
1371,train_1269,train_1269_4.wav,INDRAVARDHAN,"Monisha ke haat ke banaae hue aalo paraathe, jo vaise bhi khaane layak nahi hote.","Aloo parathas made by Monisha's hands, which are not fit to eat anyway.","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,15,-1,0,-1,-1,82.16821899979476,595.2446670898137,241.84848511672604,176.75088004984426,24.224667353902912,70.83650163485994,63.19287958893197,8.518488369590091,0.03014875514234763,0.15271351532041527,4.858115810742341
1396,train_1277,train_1277_0.wav,KOKI,Kholo na!,Open it!,"['HI', 'EN', 'OTHER']",CSW,-1,2,-1,0,-1,-1,101.39640960413146,430.85404314648594,226.569383594082,56.60954427596594,39.61848488132726,67.82814514213452,61.686781097563575,7.8707587101207865,0.017156682144768412,0.14317810220814084,7.706672925774882
1397,train_1277,train_1277_1.wav,INDRAVARDHAN,"Umm, let me guess, it's a designer's wallet set, brown, black, and cherry!","Umm, let me guess, it's a designer's wallet set, brown, black, and cherry!","['EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'EN', 'EN', 'OTHER']",EN,-1,13,-1,0,-1,-1,72.01082228436522,599.5813466874661,248.7891166631366,175.20704563484864,41.28102005367453,72.18450213208651,62.71031357007494,8.006717106436396,0.0327892338427664,0.18889700378615237,5.331143416407089
1398,train_1277,train_1277_2.wav,KOKI,Tum to box ke aar paar dekh sakte ho! You're so talented!,You can see through the box! You're so talented!,"['HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER']",CSW,"I, A",12,"['HI > EN', 'EN > HI', 'HI > EN']",3,"[1, 3, 8]","[2, 5, 4]",76.74880470525703,609.1090208019856,420.0871296510072,161.9518027623275,40.75129037755801,75.65918483156844,61.73113235666762,7.8292680914386565,0.04301374876236993,0.1639790197035759,7.868043688881237
1399,train_1277,train_1277_3.wav,INDRAVARDHAN,"Agar aisa hota to mai abhi ke abhi, tumhe mote se blanket se, cover na kar deta!","If that were the case, I wouldn't have covered you with a thick blanket right now!","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'OTHER']",CSW,I,17,"['HI > EN', 'EN > HI']",2,"[10, 15]","[5, 2]",83.543255482868,484.482496689539,136.5990523067346,78.81632488205287,40.67624692854033,71.73849308503378,63.90389806076839,6.836337954273168,0.02207411412916144,0.14953067851525798,4.649500308628385
1400,train_1277,train_1277_4.wav,KOKI,"Haha, naughty!","Haha, naughty!","['EN', 'OTHER', 'EN', 'OTHER']",EN,-1,2,-1,0,-1,-1,71.77705686792194,582.1163085276035,186.9092434417966,128.45489958171856,40.38790761795239,70.61551776186123,58.81212364124099,6.491769788062001,0.04512853812776318,0.18246832218487546,6.232061794073691
1401,train_1277,train_1277_5.wav,INDRAVARDHAN,"Haha, wow!","Haha, wow!","['EN', 'OTHER', 'EN', 'OTHER']",EN,-1,2,-1,0,-1,-1,89.18894240702627,478.2142973268458,379.45762462469577,126.62328010412011,53.59720462971825,70.62942390805881,62.72148295409263,3.336676590257559,0.030488013231320946,0.17746804214161604,8.351783815891931
1406,train_127,train_127_0.wav,MAYA,"Iss saal ke Art and Poetry Club ke annual kavi sammelan mein Rosesh ki poem ko award milega, dekhna tum!","Rosesh's poem will get an award in this year's Art and Poetry Club's Annual Poetry Conference, you see!","['HI', 'HI', 'HI', 'EN', 'EN', 'EN', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'OTHER']",CSW,I,20,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",8,"[3, 7, 8, 9, 14, 15, 16, 17]","[4, 1, 1, 5, 1, 1, 1, 3]",87.83201513868933,564.7973333720305,234.16536832894448,60.93195690409299,28.72624544719988,70.7720761233107,62.59444772622455,9.482242717250006,0.01859948083271536,0.10654152832254067,10.682984638669645
1407,train_127,train_127_1.wav,SAHIL,Aur vo good news aap mujhe STD karke batana.,And that good news you can tell me after doing STD.,"['HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I,9,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[2, 4, 6, 7]","[2, 2, 1, 2]",91.54820376374711,597.8629277104075,228.27436072497295,129.98949259570668,18.9211921507272,72.43364435434026,61.33317215940287,8.78206630577328,0.025144654662373426,0.15532131731869173,8.306880362858214
1408,train_127,train_127_2.wav,MAYA,Tum kahi nahi jaaoge Sahil.,You won't go anywhere Sahil.,"['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,5,-1,0,-1,-1,78.48853287268814,539.7319977231317,303.0603304192916,107.87638427188428,18.939594236273656,71.60530775917277,61.28279913880398,10.740043624426573,0.02555616555674679,0.14362282788960476,7.022902992890427
1409,train_127,train_127_3.wav,MAYA,"Hum saab yahi rahenge, aur dekhenge, ek bete apka kroor aur ghamandi baap ko kaise harata hai!",We all will stay here and see how a son defeats your cruel and arrogant father!,"['HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,17,-1,0,-1,-1,115.62159212933435,607.6652059449658,251.0668713137875,86.58949624128479,29.465799070150197,72.32249507376736,61.501395505225645,9.951665774925514,0.028151875542541237,0.1313004352468127,7.967844465037666
1410,train_1280,train_1280_0.wav,INDRAVARDHAN,"Aray jee to karata hai ki tumhe mangalsutra pehana du, apane naam ka sindhoor tumhaare maang mein bhar du.",Arya ji wants to make you wear Mangalsutra and fill your name with vermilion in your name.,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1,19,-1,0,-1,-1,101.27263000607674,434.34230799741295,218.6488480778768,47.80311011730276,32.67717417215189,69.6898626770643,58.721307174362664,7.293420693094742,0.019636597880131498,0.1698832230206153,7.814574005026121
1411,train_1280,train_1280_1.wav,MAYA,"Chi, I hate that. Sindhoor lagana is just so middle class.","Ew, I hate that. Applying vermilion is just so middle class.","['EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER']",CSW,"O, A",11,"['EN > HI', 'HI > EN']",2,"[4, 6]","[2, 5]",78.26298968109323,623.841154041261,312.59212091233377,101.20636977812012,26.96785679992724,70.6582936542243,57.07763591626812,7.990265970713886,0.02238796070151211,0.14623752005775112,9.045891177562249
1412,train_1280,train_1280_2.wav,MAYA,"Aise kaho na, ki tumhaari jindagi mein andhera hai, aur mai chaand hu.","Say it like this, there is darkness in your life, and I am the moon.","['HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,-1,13,-1,0,-1,-1,79.97397595384359,338.7425631331657,224.23676425963095,45.223476894826476,24.710408486347802,66.88572198347812,57.095121343642255,10.443481368785731,0.01961303297851603,0.12343671764519133,13.503176444458777
1413,train_1280,train_1280_3.wav,INDRAVARDHAN,"Maya, chaand pe daag to hota hi hai. Ab agar Baa andar aa gayi na, to dhabBaa bhi bana dalegi.","Maya, there is always a stain on the moon. Now if Ba comes inside, it will also create a stain.","['HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1,20,-1,0,-1,-1,90.96009427574427,540.6219238707139,186.42040697718676,53.053947866704604,21.320004831219247,66.93213734692567,57.22658797498042,10.697373955730194,0.022123266692370254,0.14104840451422296,5.0270544271089355
1416,train_1282,train_1282_1.wav,INDRAVARDHAN,"Nahi, Baa bhejati thi na frozen chapaaties kabhi kabhi.","No, BAA used to send frozen chapattis sometimes.","['HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,9,"['HI > EN', 'EN > HI']",2,"[4, 6]","[2, 3]",99.30253286152728,432.598871139478,178.76066313196876,55.53900289539666,23.32768105447799,78.6582229012749,68.27366202817609,17.92701880127986,0.025641189081765,0.13162358513212577,9.061799696821
1417,train_1282,train_1282_4.wav,INDRAVARDHAN,"Ironing board tha, istiri thi!","There was an ironing board, there was an iron!","['EN', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'OTHER']",CSW,I,5,['EN > HI'],1,[2],[3],128.42566456120966,450.6767378746602,234.6655336491844,74.8497190075339,26.082449424489717,77.73708421729513,69.79504606156607,14.189173202373178,0.025451404054661064,0.12500489762578298,7.1281590955038645
1418,train_1282,train_1282_5.wav,INDRAVARDHAN,"Bas frozen chapaati bistar ke niche se nikaali, isti ki, garam garam khaao!","Just take out the frozen chapaati from under the bed, eat it hot!","['HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,13,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[1, 2, 6, 7]","[1, 4, 1, 6]",75.55131195101043,454.0351316223391,244.77815070847805,92.97456002371439,23.9819109913369,80.67238576382017,69.45941054367643,13.737375233286249,0.027605098788839797,0.16865840080937566,4.578528148022654
1419,train_1282,train_1282_6.wav,SAHIL,"Pata nahi kyu, suddenly mujhe Monisha bohot civilized lagane lagi hai.","I don't know why, suddenly Monisha seems very civilized to me.","['HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,11,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",4,"[3, 4, 7, 8]","[1, 3, 1, 3]",80.41412702965393,312.96807539806747,153.9921790757773,44.58231875639572,35.19707009533393,78.28525768212515,67.10001292670557,7.029236623013251,0.028057290200834393,0.14140603741817723,4.063854217508254
1422,train_1284,train_1284_0.wav,INDRAVARDHAN,maya? naturally maya ko toh fikr hogi na wo to boht pareshan hai afterall she is the mother. ek toh beta ghar chor k bhaag gaya upar se maya k sar mein zabardast dandruff ho raha hai,Maya? Naturally Maya will think that she is too worried after all she is the mother. A son stole the house and ran away from Maya's head. There is severe dandruff in his head.,"['HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'EN', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI']",CSW,I,37,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",16,"[1, 2, 7, 8, 9, 10, 13, 18, 23, 24, 27, 28, 29, 30, 33, 35]","[1, 5, 1, 1, 1, 3, 5, 5, 1, 3, 1, 1, 1, 3, 2, 2]",105.03198535616487,576.0988695312548,205.09746805540226,58.93756462847975,18.612695768251154,76.26607883588707,65.32415787015928,12.820329192286549,0.026520693950741147,0.1472517500960746,9.115315423643617
1423,train_1284,train_1284_1.wav,MAYA,what?,what?,"['EN', 'OTHER']",EN,-1,1,-1,0,-1,-1,108.61647626989439,451.8534490530085,213.46622970292975,92.25749798502622,27.23589573101825,75.59177325824179,64.07765814043135,11.474614646422056,0.02135456297579756,0.1604414785898972,10.378298293760396
1424,train_1284,train_1284_2.wav,INDRAVARDHAN,haan wahi yaar,yes same friend,"['HI', 'HI', 'HI']",HI,-1,3,-1,0,-1,-1,108.63414759807418,465.0444233499634,222.41467032958238,76.93926746193819,44.66856048492256,75.1042020877379,64.83249837175163,6.556994714758046,0.01992936264178509,0.1548650954466361,7.2400616239829345
1425,train_1284,train_1284_3.wav,MAYA,"hello..haha indravardhan ki baat par bharosa mat karo, you know him. nahi nahi sahil toh ghar chor kar chala gaya lekin mere baalon mein bilkul dandruff nahi hai","hello..haha don't trust the talk of indravardhan, you know him. No, no coast, I have been stealing from home but I have no dandruff at all in my hair.","['EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI']",CSW,"A, I",28,"['EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",7,"[2, 7, 8, 9, 12, 26, 27]","[5, 1, 1, 3, 14, 1, 1]",76.47972026879896,597.7740015374105,262.8010416345098,129.24563094464614,45.60799786886248,75.42847292912109,63.410583087233306,6.238802594801515,0.030021709439095316,0.16732939943660952,6.468002987675101
1448,train_1293,train_1293_2.wav,ROSESH,family? kiske ?,Family? Whose ?,"['EN', 'OTHER', 'HI', 'OTHER']",CSW,I,3,['EN > HI'],1,[1],[2],93.16285018512903,268.36443229852324,164.3419503726402,64.23338824096517,24.439202986790185,72.43882509102036,61.084580143182095,14.9151156757356,0.032987992670127364,0.12091850971626585,5.196905787001872
1449,train_1293,train_1293_3.wav,MAYA,chuho ki.,Of rats.,"['HI', 'HI', 'OTHER']",HI,-1,2,-1,0,-1,-1,102.63219527063958,461.61217426583045,257.00846457985926,61.61115801806211,25.376184770840673,74.0756847470183,67.17075222854088,11.681042307752728,0.021783482847241457,0.10541105498488378,3.7456974948033572
1450,train_1293,train_1293_4.wav,ROSESH,ooh,ooh,['EN'],EN,-1,1,-1,0,-1,-1,156.45803625486968,352.0181229748069,251.41972276028162,34.27462920028374,45.48840700136702,71.22207332990789,63.2793910883866,6.67520138038365,0.020385926989892306,0.12943737693367025,8.971512651140817
1451,train_1293,train_1293_5.wav,MAYA,ab itna time ho geya hain ki chuho Monisha ko kiraye de rahe honge.,Now so much time has passed that the rats would be paying rent to Manisha.,"['HI', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,-1,14,-1,0,-1,-1,156.61728599498443,447.8203820506703,266.68894647260646,42.782499272569545,32.647067215842426,70.39489099284181,62.83478188309406,7.726797073125884,0.015825133632592157,0.12319409042420189,9.760937447849656
1467,train_1299,train_1299_0.wav,INDRAVARDHAN,"Monisha, ye, ye mujhe ghar se nikaal rahi hai!","Monisha, this, this is throwing me out of the house!","['EN', 'OTHER', 'EN', 'OTHER', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1,9,-1,0,-1,-1,113.97433559681025,323.4608789713013,252.17809522751693,44.388380017799705,15.704127474404995,70.62685375450009,61.7159643007598,19.46247986624549,0.029101644941155257,0.11525939210317855,8.872965664954895
1468,train_1299,train_1299_1.wav,INDRAVARDHAN,Yes!,Yes!,"['EN', 'OTHER']",EN,-1,1,-1,0,-1,-1,220.00820802259864,332.0552430168637,271.2663717889239,30.152260849805142,23.936948914799434,68.83750753708671,61.20701692485583,13.188824787877197,0.021980295781550054,0.084394848626139,10.139592138532418
1469,train_1299,train_1299_2.wav,MONISHA,Vahi to dekh rahi hu daddy ji.,"That's what I am seeing, daddy.","['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,I,7,"['HI > EN', 'EN > HI']",2,"[5, 6]","[1, 1]",87.73723671401483,377.0073116722788,260.7403298222876,73.26119996540294,23.950653331101435,68.53167413075671,60.86390987108182,12.428122601223112,0.021787291657704846,0.09467556452467045,11.441107745309447
1470,train_1299,train_1299_3.wav,INDRAVARDHAN,"Dekh rahi ho!? Aray ye koi film ki shooting thodi chal rahi hai ki mai tumhe scene kar ke dikha raha hu! Kuch, kuch karo na!","Are you watching!? Hey, this is some film shooting going on that I am scanning and showing you! Something, do something!","['HI', 'HI', 'EN', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'OTHER']",CSW,I,26,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN']",9,"[2, 5, 8, 9, 16, 17, 21, 22, 25]","[3, 3, 1, 7, 1, 4, 1, 3, 1]",87.79987333234344,339.0626890685972,245.31626886194587,46.488400529585704,17.795421660395316,72.44123980618096,62.38000225901587,13.748382876306387,0.022837582487922357,0.12088944518105108,8.350758803357028
1473,train_12,train_12_0.wav,INDRAVARDHAN,"Radhabai chhutti pe gayi hai.. I mean, I mean, Maya suno, ghar ka washing machine bhi to nahi chal raha hai aur...","Radhabai has gone on leave... I, I, Maya, listen, even the washing machine in the house is not working and...","['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,"A, I",22,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",6,"[5, 9, 13, 15, 16, 17]","[4, 4, 2, 1, 1, 5]",74.29814084985406,594.1566868959967,203.52033090205413,123.27062485476608,31.15910200197938,72.44211231176547,63.14166074814623,8.245271854063066,0.037922056181202445,0.167942311297088,4.663810349374478
1474,train_12,train_12_1.wav,MAYA,Mumbai mein 600 achchhi laundaries hai!,There are 600 good laundries in Mumbai!,"['EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,6,['EN > HI'],1,[1],[5],75.19734910929917,602.7655336612371,300.6696368075618,142.61925032904088,32.89342532142294,71.71067857084861,64.01392551474169,8.952405686395824,0.03212749938935776,0.16365702260706622,5.053198324904125
1475,train_12,train_12_2.wav,INDRAVARDHAN,"Correction, 1000 se jyaada laundaries hai...","Correction, there are more than 1000 laundries...","['EN', 'OTHER', 'EN', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,6,['EN > HI'],1,[3],[3],61.81815346903714,605.2033645946912,231.5594418002426,143.05370339636045,32.81202589734584,70.7580190463494,62.315263344169054,9.97936929531329,0.029562121892765445,0.14835532611810742,6.952987241342754
1476,train_12,train_12_3.wav,MAYA,"Mai achchhi laundaries ki baat kar rahi hu Indravardhan... 400 laundaries suburbs mein hai, jaha par middle class auratein sofa cum bed covers dhulwaati hai...mai..","Indravardhan is talking about good laundries... 400 laundries are in the suburbs, where sofa cum bed covers are sold to middle class women... mai..","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'HI', 'EN', 'EN', 'EN', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'OTHER']",CSW,I,25,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI']",10,"[7, 8, 9, 10, 11, 12, 16, 18, 19, 23]","[1, 1, 1, 1, 1, 4, 2, 1, 4, 2]",74.86982226131293,593.2721529938109,230.64406858854468,101.59393408922858,28.32345892667473,72.87022656268763,63.38713739536391,9.63198866127891,0.027747006185114283,0.14122750060374023,9.11981262640567
1547,train_1328,train_1328_0.wav,SARITA,Mera Dinesh uske secretary Urvashi ke saath range haat pakda gaya tha.,My Dinesh was caught red handed with his secretary Urvashi.,"['HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I,12,"['HI > EN', 'EN > HI']",2,"[3, 4]","[1, 8]",129.89229092407192,612.8098255258379,289.0207875536777,101.19140622777827,48.79890737564705,73.87359064896695,64.52480654038688,5.640843287251648,0.02973377632811582,0.16503286335357556,5.774339851614718
1548,train_1328,train_1328_1.wav,SARITA,"maine kaha, ""Dinesh tum ye kya kar raha ho Urvashi ke saath?"" Toh usne kaha, ""Urvashi ko mental stress ho raha hai, to mai usko yoga sikha raha hu.""","I said, ""Dinesh, what are you doing with Urvashi?"" So he said, ""Urvashi is suffering from mental stress, so I am teaching her yoga.""","['HI', 'HI', 'OTHER', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'OTHER', 'HI', 'HI', 'HI', 'OTHER', 'OTHER', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'OTHER', 'OTHER']",CSW,I,29,"['HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN', 'EN > HI', 'HI > EN']",11,"[3, 4, 7, 8, 15, 18, 20, 21, 23, 24, 26]","[1, 3, 1, 7, 3, 2, 1, 2, 1, 2, 3]",136.1636141634912,604.1288785481808,343.05170054131696,94.22633083454595,43.934398374274885,72.85951155805277,63.09795089479009,6.316740473038812,0.024560286337694824,0.17390773261470555,5.898490874133739
1549,train_1328,train_1328_2.wav,MAYA,"Come on Sarita, shaayad sach moochyoga sikha raha ho.","Come on Sarita, perhaps he is really teaching yoga.","['EN', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,A,9,"['EN > HI', 'HI > EN']",2,"[2, 8]","[6, 1]",85.55970144035037,595.0457171646538,294.77993040837185,116.06777455639285,38.52734815176976,71.49303605734103,63.39908701247914,7.963704336398184,0.028752515376520408,0.1720621844961288,6.727827983427124
