utt_id,file_id,speaker,speaker_nationality_mode,prev_speaker,interlocutor_nationality,nationality_match,condition
NI03FBX_0101_2079.246_2081.536,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2082.073_2083.320,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2083.761_2085.683,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2085.837_2087.246,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2087.246_2092.576,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2092.824_2095.224,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2095.941_2102.664,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2102.877_2107.204,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2107.577_2108.798,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2109.161_2110.836,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2111.343_2112.902,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2114.718_2115.186,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2119.505_2121.064,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2122.959_2123.868,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2124.777_2128.726,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2128.996_2130.926,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2132.869_2133.519,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2136.064_2136.713,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2137.907_2139.890,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2140.222_2146.091,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2146.662_2147.459,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2147.459_2152.519,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2153.518_2154.739,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2158.322_2159.257,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2159.709_2162.259,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2162.259_2166.929,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2166.929_2179.955,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2182.266_2191.719,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2192.136_2196.275,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2196.603_2200.511,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2202.887_2209.617,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2210.006_2211.934,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2212.136_2216.395,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2216.940_2218.716,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2220.212_2222.391,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2223.196_2226.679,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2227.714_2234.040,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2234.986_2238.573,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2243.738_2244.049,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_EN
NI03FBX_0101_2247.247_2251.900,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2253.064_2258.452,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2259.462_2260.682,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2263.149_2264.106,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2265.123_2268.473,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2269.356_2270.395,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2271.769_2274.929,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2276.221_2283.830,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2285.648_2286.323,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2286.984_2293.924,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2294.189_2295.176,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2296.293_2300.110,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2300.110_2306.836,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2307.251_2311.924,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2311.924_2315.644,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2316.285_2324.124,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2324.569_2328.410,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2333.006_2333.889,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2336.434_2339.213,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2339.599_2346.657,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2346.995_2354.427,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2355.538_2358.447,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2360.680_2361.226,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2362.472_2363.926,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2365.066_2367.118,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2367.404_2372.434,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2372.935_2377.142,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2377.354_2380.284,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2380.881_2381.394,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_EN
NI03FBX_0101_2381.665_2387.535,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2388.218_2392.158,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2392.539_2394.461,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2394.461_2396.261,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2396.261_2403.980,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2403.980_2405.310,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2405.495_2410.299,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2410.616_2413.876,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2414.125_2418.297,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2418.297_2421.755,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2422.686_2423.145,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_EN
NI03FBX_0101_2425.066_2425.560,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2426.651_2428.313,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2428.780_2430.546,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2432.390_2432.831,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2434.779_2435.168,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2439.064_2447.750,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2448.435_2449.266,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2449.645_2452.125,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2453.031_2457.578,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2457.871_2461.714,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2462.623_2465.469,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2466.045_2470.295,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2470.492_2475.056,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2475.396_2479.721,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2480.154_2483.505,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2485.368_2488.638,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2490.196_2490.559,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2491.494_2492.663,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2495.182_2495.701,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_EN
NI03FBX_0101_2500.220_2500.755,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2502.038_2502.635,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2504.323_2507.728,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2508.025_2513.175,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2513.175_2513.970,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_EN
NI03FBX_0101_2513.970_2517.060,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2517.890_2520.950,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2521.370_2526.000,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2526.527_2533.591,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2534.030_2538.030,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2538.030_2540.870,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2541.849_2546.836,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2547.314_2549.784,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2550.155_2554.596,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2554.959_2558.052,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2558.519_2559.482,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2559.854_2564.764,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2565.661_2566.829,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2567.595_2572.585,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2573.079_2575.354,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2575.354_2580.234,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2580.448_2582.912,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2585.233_2590.634,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2591.054_2593.334,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2593.354_2594.784,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2594.784_2596.922,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2597.805_2598.376,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2598.924_2601.944,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2601.984_2604.134,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2604.245_2613.616,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2621.796_2622.342,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_EN
NI03FBX_0101_2626.734_2627.565,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2634.681_2635.356,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2636.966_2638.108,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2642.236_2642.600,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2644.937_2645.638,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2650.053_2656.026,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2656.372_2660.778,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2661.115_2662.216,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2663.151_2667.688,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2667.851_2670.708,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2671.097_2673.032,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2673.616_2674.463,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2674.811_2677.252,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2677.512_2683.021,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2683.748_2686.345,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2686.852_2688.202,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2688.838_2690.742,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2690.742_2693.252,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2693.772_2694.616,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2694.616_2699.036,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2699.735_2707.993,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2708.346_2709.386,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2709.686_2712.296,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2712.875_2715.826,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2715.826_2717.346,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2717.346_2717.727,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_EN
NI03FBX_0101_2720.591_2723.516,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2723.516_2725.226,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2725.789_2726.075,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_EN
NI03FBX_0101_2727.737_2728.178,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2728.875_2729.446,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2731.628_2733.844,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2733.844_2735.894,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2736.130_2738.442,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2738.630_2746.710,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2746.907_2757.725,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2758.130_2761.550,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2761.600_2763.530,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2763.759_2765.166,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2765.872_2772.260,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_EN
NI03FBX_0101_2772.690_2775.430,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2776.389_2779.843,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2781.038_2783.224,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2783.608_2788.611,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2789.070_2790.770,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2791.389_2794.479,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2795.674_2800.972,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2801.673_2803.714,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_EN
NI03FBX_0101_2805.040_2807.070,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2807.402_2809.505,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2810.129_2810.623,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_EN
NI03FBX_0101_2812.570_2813.142,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2816.762_2818.086,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2821.748_2824.890,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2828.292_2833.875,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2834.914_2843.349,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2846.753_2847.273,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2847.922_2855.596,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2855.810_2858.760,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2859.425_2861.009,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2861.530_2867.960,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2868.098_2870.298,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2870.298_2873.240,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2874.175_2874.642,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_EN
NI03FBX_0101_2876.642_2877.291,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2878.278_2880.108,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2880.108_2881.578,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2881.608_2885.848,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2886.327_2908.063,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2909.748_2913.072,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2913.955_2916.984,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2916.984_2920.044,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2920.044_2921.218,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2922.291_2928.222,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2931.494_2939.181,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2941.752_2942.894,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_EN
NI03FBX_0101_2944.582_2945.127,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2949.736_2950.489,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2953.865_2965.006,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2965.304_2971.214,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2971.214_2973.994,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2973.994_2975.564,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2975.845_2978.184,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2978.184_2980.534,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_2980.831_2984.852,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2985.064_2989.206,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2989.644_2995.844,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_2997.694_2998.603,NI03FBX_0101,3,singaporean,3,singaporean,same,code_switched
NI03FBX_0101_3000.135_3002.812,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_3003.216_3005.683,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_3006.072_3018.477,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_3018.901_3019.840,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_3020.281_3023.262,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_3024.903_3027.080,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_3028.799_3039.060,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_3039.425_3042.749,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_3043.346_3046.855,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
NI03FBX_0101_3047.527_3054.694,NI03FBX_0101,3,singaporean,3,singaporean,same,monolingual_ZH
